County,Residency,State,Term Type,,Fall 2012,Fall 2013,Fall 2014,Fall 2015,Fall 2016,Fall 2017,Fall 2018,Fall 2019,Fall 2020,Fall 2021
Warren,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%
Warren,In-State,North Carolina,Fall,Student Headcount,32,27,49,49,42,39,40,40,52,55
Washington,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%
Washington,In-State,North Carolina,Fall,Student Headcount,43,53,53,50,51,59,62,51,51,55
Watauga,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.10%,0.10%,0.10%,0.10%,0.20%,0.10%,0.10%,0.10%,0.10%
Watauga,In-State,North Carolina,Fall,Student Headcount,12,20,22,29,32,39,31,23,22,18
Wayne,In-State,North Carolina,Fall,% of Total Student Headcount along County,2.40%,2.40%,2.40%,2.30%,2.30%,2.30%,2.40%,2.30%,2.40%,2.50%
Wayne,In-State,North Carolina,Fall,Student Headcount,575,568,573,580,600,589,619,597,636,631
Wilkes,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.10%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.20%,0.10%,0.10%
Wilkes,In-State,North Carolina,Fall,Student Headcount,32,43,40,38,49,47,48,43,29,32
Wilson,In-State,North Carolina,Fall,% of Total Student Headcount along County,1.70%,1.80%,1.70%,1.70%,1.80%,1.80%,1.80%,1.70%,1.70%,1.80%
Wilson,In-State,North Carolina,Fall,Student Headcount,403,423,424,426,449,456,467,447,448,446
Yadkin,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.20%,0.20%,0.10%,0.10%,0.10%,0.20%,0.20%,0.20%,0.20%,0.10%
Yadkin,In-State,North Carolina,Fall,Student Headcount,42,42,29,37,37,44,40,45,40,32
Yancey,In-State,North Carolina,Fall,% of Total Student Headcount along County,0.00%,,0.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Yancey,In-State,North Carolina,Fall,Student Headcount,1,,18,4,2,4,4,7,10,8
Unknown NC,In-State,North Carolina,Fall,% of Total Student Headcount along County,,,,,2.40%,5.20%,1.90%,0.70%,0.60%,0.50%
Unknown NC,In-State,North Carolina,Fall,Student Headcount,,,,,626,"1,343",488,190,163,133
